episode, reward
0, -168.42888444950725
1, -129.02161369673237
2, -150.3078016370171
3, -99.09724111695
4, -150.28765312784535
5, -99.56587562517176
6, -81.47888982722901
7, -87.14430398899825
8, -63.78016387916111
9, -112.56389217803064
10, -88.24407948762266
11, -41.173311922815145
12, -66.5509996223722
13, -110.12935968213736
14, -144.24690740660824
15, -81.64335108189796
16, -223.51499580098775
17, -53.15262502842937
18, -65.8879597214779
19, -85.10840910917986
20, -59.903426102229204
21, -195.1401709381784
22, -99.59089945131612
23, -44.296181096822586
24, -175.8217153273452
25, -71.9709991360062
26, -86.44407269884344
27, -226.5020383662689
28, -118.41849775869717
29, -42.63090251260648
30, -40.79623241781346
31, -120.66711771278054
32, -133.6734180679575
33, -80.23838974133147
34, -96.48257660417251
35, -90.52462886664911
36, -102.01927638218496
37, -54.17845856015377
38, -95.33847475401282
39, -210.49419678597232
40, -55.01061192886742
41, -130.37118194403917
42, -71.84745506524729
43, -107.87196794225827
44, -203.36777675795815
45, -141.15284269148785
46, -90.68399035444367
47, -101.94787372891288
48, -60.10228778978376
49, -89.81740038277748
50, -193.91447706214942
51, -49.270275529999914
52, -152.1874103403805
53, -282.67638643500266
54, -104.15217249473078
55, -59.86193802621065
56, -121.28016722474399
57, -166.13352919399165
58, -95.2235837734516
59, -218.17618122719563
60, -219.99827064712915
61, -60.06144253968483
62, -142.8405028973965
63, -105.80711578410316
64, -120.73171089331893
65, -211.61915912661757
66, -187.2271819722685
67, -49.76184194692591
68, -85.91961554413739
69, -506.99852116508373
70, -68.96226104097428
71, -79.95725333083598
72, -189.70109146251176
73, -26.929826110796217
74, -48.28404718963755
75, -147.68781479353933
76, -103.16877473637
77, -144.23048549810318
78, -146.31543390333636
79, -86.92042352346708
80, -124.41665145355748
81, -51.7290882479594
82, -54.99747523848549
83, -153.27141534518609
84, -134.44651686039572
85, -42.09152406492069
86, -13.549585698570478
87, -18.504461722557238
88, -78.43440422781171
89, -164.27222158694784
90, -29.976587601829358
91, -99.48729697164629
92, -230.05534766923518
93, -95.28812481700379
94, -193.54759637209318
95, -110.92327650580287
96, -110.63527176798303
97, -63.4284185490427
98, -147.38311943976657
99, -52.87453923613282
100, -53.26673128820215
101, -71.91580906309059
102, -79.04806210045034
103, -248.43063627320362
104, -39.542149291198285
105, -63.88215451441745
106, -146.26661457821703
107, -16.747645652765893
108, -102.10826468203777
109, -260.52532673246134
110, -70.17001021562292
111, -127.65797697845632
112, -401.52796940143463
113, -117.15780070982535
114, -176.91439369066205
115, -104.31126037196373
116, -77.76870688313262
117, -214.3830559789394
118, -140.0882017003512
119, -45.60659424757961
120, -233.76161590458287
121, -205.4747270260228
122, -110.13238882954772
123, -133.36805304655968
124, -103.92501713118617
125, -61.241828140012984
126, -98.99795465694433
127, -69.65892529984566
128, -127.61477184467324
129, -109.97856607429777
130, -94.61572320615338
131, -180.9627549444588
132, -38.14053745329869
133, -44.65185091108316
134, -263.88410905491145
135, -69.90533828630831
136, -74.51828145100838
137, -132.09660965845268
138, -165.8789556399585
139, -20.573054628390693
140, -70.03218755376359
141, -101.32323600984628
142, -79.57241275595148
143, -59.324287581797485
144, -120.41026708154669
145, -51.43145802386595
146, -136.60691225593243
147, -49.51238129417872
148, -478.3239905530636
149, -198.97275363336772
150, -71.0083784894835
151, -414.2340475970984
152, -213.81471228754108
153, -70.36632044890291
154, -54.201748372665065
155, -60.34982258474794
156, -41.041580195320535
157, -29.249485148854234
158, -56.649094265917526
159, -149.36419883098813
160, -53.54462178772074
161, -40.79086541925619
162, -81.21649340761145
163, -188.92367470432475
164, -139.86878406405128
165, -43.98148223266052
166, -32.37388584407537
167, -57.974514522912216
168, -193.3578716355264
169, -64.84605033949755
170, -170.03037926299453
171, -130.87113427193435
172, -151.886767073301
173, -112.80703211317814
174, -70.4068853726788
175, -49.57571616996812
176, -23.93694387022277
177, -73.52479670249777
178, -107.86666829751537
179, -62.212719289995455
180, -228.5027413107395
181, -47.37881645096456
182, -102.50179440130404
183, -249.98650550430204
184, -45.15239970387222
185, -29.4152478480081
186, -107.14166819090224
187, -257.1411842740257
188, -93.02375249429564
189, -114.89649034937679
190, -60.63070169252545
191, -126.88575855541396
192, -73.4794280843424
193, -289.2046682452162
194, -35.51246860064456
195, -115.03961674885883
196, -59.52030034882836
197, -77.26118377965275
198, -58.285870193106305
199, -38.541577127817426
200, -157.61424302066075
201, -79.56231919773957
202, -92.0753397933332
203, -142.01341947060376
204, -68.80547591758106
205, -105.3404144533185
206, -113.95832508137177
207, -74.82411435287898
208, -148.61762100119074
209, -101.93226208009634
210, -42.21696302347143
211, -28.651574533230345
212, -69.43551080054023
213, -30.863713343874455
214, -35.387206800231226
215, -46.2999025863732
216, -33.9613860217981
217, -164.95545094808284
218, -61.68222291929817
219, -57.321902904974934
220, -40.15526288756442
221, -71.65576618449975
222, -77.43770169538442
223, -600.1197592139872
224, -153.54292196670215
225, -58.073140842294535
226, -158.65943292768839
227, -56.5526967309945
228, -94.79817354160409
229, -147.43596431244956
230, -23.012689469442577
231, -24.5322173075395
232, -484.63813693244504
233, -126.82258294246961
234, -58.5519002198685
235, -103.51963798684876
236, -49.65273232763442
237, -114.856301209458
238, -40.05477106437222
239, -88.69289508165092
240, -44.20458736706707
241, -74.7522151347893
242, -54.67235534659801
243, -72.1043806744312
244, -108.09958712126132
245, -65.81332671358507
246, -93.55590753574522
247, -74.92392458757303
248, -61.21947082154108
249, -52.14114459288015
250, -61.711831099406936
251, -64.77616165746095
252, -63.98906220390646
253, -99.16240139523933
254, -10.427036738579815
255, -50.22317866599134
256, -69.94617478084334
257, -151.75900782954017
258, -202.47889524095265
259, -105.06587294691174
260, -60.459535366167955
261, -109.46538793183272
262, -148.4907411814278
263, -71.86795984042132
264, -46.679757380087906
265, -84.99739032063556
266, -49.72166680209135
267, -99.09977176860278
268, -181.17818920528282
269, -78.97432458107772
270, -100.40140013087057
271, -51.08732869399586
272, -93.58105141666597
273, -155.64062444985493
274, -18.385083245356334
275, -97.19894196336557
276, -50.5408411688193
277, -70.35598267585925
278, -83.94461727310932
279, -97.86525662402832
280, -43.498105060005635
281, -140.95857670544194
282, -81.30812350221765
283, -62.577126636405985
284, -87.93885575808957
285, -67.49634920694639
286, -59.46150099803381
287, -68.2427050676343
288, -251.88284647091194
289, -75.10918600093416
290, -93.63416038541752
291, -75.9673709979569
292, -79.69195555387358
293, -246.41607540976918
294, -167.12945535879606
295, -129.29951740404783
296, -186.4226075162765
297, -101.82305507871362
298, -40.77721205429536
299, -95.91019519725391
300, -42.52338462390147
301, -81.47464904389895
302, -47.638570008755224
303, -99.74295634360425
304, -81.29692282381113
305, -111.63185988175006
306, -96.97208347731268
307, -105.22879767842723
308, -85.68139752166309
309, -141.6929559827881
310, -81.63294358914061
311, -54.05953671675902
312, -82.37485776543643
313, -42.9850977133667
314, -49.67099105028075
315, -73.33042361666486
316, -57.44874332140537
317, -101.55746202205793
318, -154.35881758532636
319, -40.368332155664845
320, -30.1237903799928
321, -84.70949036003435
322, -30.313628593947946
323, -48.85488976733605
324, -32.148652543075166
325, -57.21359657909601
326, -172.58351779698327
327, -66.97291674970107
328, -194.68033931470092
329, -44.500339180505904
330, -75.25855067942896
331, -85.56614126406402
332, -40.13189670183474
333, -29.326870725450185
334, -49.63006613964196
335, -117.36232149681317
336, -82.47122453106786
337, -57.02443287547533
338, -75.34131776257922
339, -18.648718364556952
340, -32.68317267917307
341, -59.82036197331147
342, -64.43538007575195
343, -107.03093776786146
344, -45.42773093051313
345, -42.58993590201375
346, -67.8800683311854
347, -81.57614713001973
348, -54.71939726285312
349, -71.57546552516646
350, -114.87633907409048
351, -53.6582201052733
352, -110.10630249516814
353, -69.13386936471288
354, -64.43454577926552
355, -29.692318438039578
356, -52.167638385647706
357, -39.631400082279555
358, -89.43266080220373
359, -88.02600642160317
360, -108.14872961880337
361, -33.74801884301425
362, -33.502673623687464
363, -81.1591851330459
364, -78.1661498697582
365, -93.03453965822847
366, -36.71092756054793
367, -297.7090931978098
368, -72.6765257770396
369, -63.487436416790395
370, -180.20020922866263
371, -185.67368498491265
372, -81.30860919733949
373, -86.54024727940057
374, -144.85085810599827
375, -17.14232243259821
376, -65.6145123706689
377, -63.82599814444491
378, -45.177349116105816
379, -114.44695496032571
380, -53.30886667427184
381, -56.33924537092212
382, -205.81722547557663
383, -76.62384132192369
384, -39.7425862184441
385, -189.53593545000035
386, -56.31867862623501
387, -307.21142457802233
388, -107.05609138378435
389, -114.0882197518119
390, -46.877763043009494
391, -34.41910645073141
392, -91.09083689710643
393, -66.91273994462377
394, -64.59058065034043
395, -26.456559470448802
396, -88.66053291971608
397, -64.91319691056555
398, -70.81889590238372
399, -85.35501242405574
400, -102.40287991550233
401, -64.77052599532922
402, -217.84000738046487
403, -72.24097666734824
404, -63.396049586116845
405, -88.30357267411546
406, -90.91959524539175
407, -79.80045069194742
408, -38.0693613377601
409, -52.66198589250581
410, -52.67003522501448
411, -41.77874549666341
412, -122.34645141343074
413, -28.907062416104445
414, -35.27575571728639
415, -80.80637559920932
416, -113.60677988473742
417, -54.879478890187364
418, -78.35756956908445
419, -39.16505653083094
420, -119.6674451847542
421, -90.53964679848755
422, -84.42355443082512
423, -93.38279076989976
424, -53.67675029612539
425, -46.53341167503083
426, -57.27856746071298
427, -66.39894802534697
428, -52.71541385956191
429, -79.4830330090215
430, -60.00260243719345
431, -117.29899101787689
432, -57.838967982427434
433, -125.75097384917291
434, -53.07699549652238
435, -77.53565183469817
436, -51.221967322069226
437, -68.81685981086036
438, -143.33474095104174
439, -363.30562017257654
440, -73.95656611799893
441, -115.83829336755856
442, -195.47719217391318
443, -148.59045650657356
444, -107.12555380928153
445, -39.80955117870206
446, -27.480249795046216
447, -68.23497098717738
448, -60.26614144217565
449, -53.79253712247487
450, -72.11482048795278
451, -71.25926675474466
452, -129.44165598068983
453, -63.33102036577257
454, -182.2084712098909
455, -35.999362617562106
456, -77.7656475046297
457, -73.2173670927976
458, -37.09797494970328
459, -219.07731305497708
460, -191.88624491182134
461, -39.989773455890735
462, -62.55517897018822
463, -64.34560403048441
464, -69.1218409221482
465, -50.88280545781546
466, -54.75560977432693
467, -47.36009309819224
468, -61.425106464182505
469, -33.21026190748722
470, -117.8375641143119
471, -78.39684177399752
472, -109.90418344843945
473, -20.055175159306337
474, -15.885955581346977
475, -241.78912673067768
476, -47.413141693113374
477, -151.76788061171519
478, -95.61523836435165
479, -111.3584110577608
480, -175.9392178149514
481, -24.969771517855005
482, -48.62513901149101
483, -77.2809808942034
484, -96.29971548681256
485, -47.66457129930306
486, -88.60817323021966
487, -14.95971067555826
488, -20.682397167904607
489, -100.51769851573567
490, -261.5790012929427
491, -86.40173428448097
492, -42.29274040878667
493, -188.92150032419156
494, -221.4040747678477
495, -48.21765381477281
496, -74.35748108454221
497, -53.50464016208553
498, -70.73578570571644
499, -78.67114031435514
500, -81.88938213675131
501, -51.68052898246623
502, -54.18302641180796
503, -98.60492871011867
504, -73.231855254886
505, -60.823311662940796
506, -74.98295851889387
507, -62.52604180213534
508, -54.74529190981899
509, -53.319934620288095
510, -116.65870743834247
511, -83.05010407269835
512, -31.95459262589519
513, -16.2611142882538
514, -72.29508723353085
515, -87.19600567336201
516, -64.02609703312544
517, -46.31843531250099
518, -59.44059357363529
519, -45.29252405543646
520, -26.309244384542538
521, -31.621970653358957
522, -92.81599900612086
523, -60.44195687541327
524, -39.56621648349472
525, -91.77939913653702
526, -98.59215994135933
527, -124.45088880763659
528, -87.44472972697241
529, -71.7759414682796
530, -81.79252833585652
531, -45.695716138986455
532, -19.264495559913726
533, -201.53512416422956
534, -125.0458217020844
535, -43.04545899967822
536, -21.446329648970273
537, -137.8913206336528
538, -27.152998978301984
539, -38.19802741489672
540, -41.810774345566976
541, -66.09176918225461
542, -126.98756280111765
543, -48.17816809951725
544, -77.26253479562078
545, -59.94612320842251
546, -100.58219694301033
547, -98.52993573259448
548, -46.551254553588144
549, -26.37997477485565
550, -158.640670601703
551, -87.47367365426047
552, -93.05344560707297
553, -46.79878781927732
554, -24.11951390280901
555, -79.95314958426849
556, -93.95832996410948
557, -56.12777895905826
558, -359.49122440197755
559, -111.81750788466967
560, -79.99668223433531
561, -34.93888125283498
562, -142.19777576324233
563, -76.16200643985965
564, -85.98677045217548
565, -105.3555347067776
566, -401.05673698793925
567, -107.14439422724884
568, -12.402594070839246
569, -57.90746378261139
570, -66.33959063737214
571, -50.61175678850004
572, -76.15790530091267
573, -35.70761886833251
574, -147.88897270506638
575, -95.71627735889717
576, -91.35553179915152
577, -138.06281506852017
578, -204.0884357690148
579, -79.9604518898399
580, -67.04912179146827
581, -125.30925723462471
582, -46.97633586864484
583, -25.266106741474527
584, -108.01990240811183
