episode, reward
0, -185.16034802303778
1, -932.2035760266818
2, -237.60629984024524
3, -734.375787972735
4, -791.0139461866602
5, -863.5649034419102
6, -358.3156702291849
7, -801.21374445491
8, -789.4925758862194
9, -805.0107191392698
10, -541.6606301794868
11, -287.6958234339782
12, -259.2921598565796
13, -733.283088973179
14, -336.00398723395904
15, -598.8767383483515
16, -310.5067468464362
17, -275.6924885646936
18, -210.0966853711922
19, -144.6620037808613
20, -154.81134829118656
21, -206.85427839636543
22, -189.80148128707503
23, -188.7324306895032
24, -174.21152637865933
25, -201.28260087688773
26, -163.85662378133804
27, -150.2670419214086
28, -159.21486268098533
29, -161.03682101681042
30, -147.30392424681528
31, -165.69441286473088
32, -185.90173237504317
33, -175.33615679614638
34, -154.3850017088302
35, -168.0833974560294
36, -133.8728627495481
37, -154.7487237918985
38, -174.67357348429917
39, -132.46910928995388
40, -125.98333910248667
41, -140.48965623696506
42, -178.13092563869813
43, -128.70063658611355
44, -159.89527978466526
45, -117.11646033367842
46, -119.94498583913645
47, -114.06456912657079
48, -124.41650317864682
49, -115.96178733419518
50, -119.6808226830147
51, -126.98910099755062
52, -158.2333378942666
53, -139.41073711812285
54, -138.99428719983933
55, -144.988523095624
56, -96.74347757564652
57, -140.71451459028165
58, -152.93914844291368
59, -166.8627619009968
60, -171.81739446280477
61, -96.25428184587905
62, -193.75016529213121
63, -127.5061463849499
64, -99.9030689679754
65, -119.9168244557071
66, -220.1415589750199
67, -185.33246473098646
68, -144.72999046992513
69, -134.17271898108308
70, -98.55007944235965
71, -120.35084857134626
72, -152.846419943024
73, -149.6821417524767
74, -133.33515917328623
75, -175.22474399685026
76, -163.17728784902485
77, -128.45408553477813
78, -102.43654046633205
79, -119.02534900663913
80, -150.68911774116285
81, -121.27964208534048
82, -138.22069351854762
83, -139.22513060219447
84, -117.18303207689792
85, -138.50435623643955
86, -123.42625992516045
87, -87.07979441694305
88, -141.71770864311418
89, -120.14732540259601
90, -117.41774431715518
91, -138.69565811897107
92, -155.44832891190018
93, -160.3280274588432
94, -136.28178060533617
95, -203.19142917908462
96, -113.62135154763601
97, -134.82809153522066
98, -135.2570030612157
99, -131.15634200248968
100, -137.82511447570434
101, -129.77580291921407
102, -119.7612960580149
103, -127.63632343810255
104, -118.72410879187997
105, -136.11117649561004
106, -155.06355414832262
107, -122.56080275493179
108, -203.99264216318116
109, -120.70135706665556
110, -104.85295248439473
111, -145.37123472702277
112, -136.483900176878
113, -126.03506443907685
114, -142.45504418055737
115, -130.99868155371897
116, -108.23008760511871
117, -138.57358961481475
118, -147.83289335874088
119, -130.12428007741565
120, -121.85350577239555
121, -130.5136983153938
122, -116.11601570645485
123, -99.93290055524395
124, -98.52494267538512
125, -83.25035768287496
126, -173.32761852931054
127, -128.54033365000063
128, -165.4587328169472
129, -108.5013677197806
130, -144.42061788844006
131, -144.3997670370113
132, -127.30713238006275
133, -133.38696148557057
134, -137.37923501153603
135, -121.9661905730412
136, -92.65917970903624
137, -113.55821842406127
138, -110.10505700360793
139, -166.65486735368
140, -100.45285664260643
141, -127.87637780555085
142, -137.68242929629452
143, -155.32378443628517
144, -148.8258509110696
145, -142.85463401115868
146, -200.4939030050654
147, -137.9939259478675
148, -140.4289665521507
149, -147.07966674628878
150, -107.91673645982785
151, -99.65754637085445
152, -129.0945299553108
153, -159.2153500037346
154, -87.58827985051843
155, -131.65265409292124
156, -109.74399487185053
157, -82.34205657809026
158, -114.38875760583723
159, -94.89551447288916
160, -152.97313682633154
161, -135.60712238842342
162, -122.1601218477216
163, -167.39009418270615
164, -140.6655562193214
165, -89.83656379179044
166, -133.06499255503005
167, -99.7884991664801
168, -135.51799901633945
169, -161.13527960094723
170, -135.9675675852183
171, -113.20936029014017
172, -116.74899565848091
173, -128.67501761541033
174, -73.46445767041618
175, -104.68590849562328
176, -144.38573252980495
177, -109.84439500197729
178, -175.048905680233
179, -165.77827485878353
180, -121.24161685216222
181, -91.98280358173264
182, -133.55201106886045
183, -105.4591130449976
184, -130.46589777662035
185, -133.02393814071112
186, -139.24210739017704
187, -95.21559874227394
188, -99.49125270563016
189, -86.21045263879067
190, -129.7416124991975
191, -123.40709027194477
192, -139.46077773269502
