episode, reward
0, -269.29009091055894
1, -152.44917409613518
2, -188.656310439068
3, -214.90437287587648
4, -238.87062041845488
5, -213.8945981084479
6, -136.7849638195822
7, -169.40612359841242
8, -94.03566218881433
9, -186.82605272871544
10, -151.93567128911295
11, -173.0347541872162
12, -116.73400570605106
13, -157.94529778083063
14, -131.49141747939555
15, -138.29570564586925
16, -100.21971084686693
17, -91.56396609738076
18, -81.73551450276842
19, -64.81129859794665
20, -63.15283540551049
21, -81.02973364989053
22, -93.8755872986255
23, -66.25633396330863
24, -129.3373836891834
25, -68.77929107198557
26, -69.6686031338447
27, -57.817804786430834
28, -61.179590588705004
29, -45.472980083495095
30, -55.10218251344044
31, -30.40715277713715
32, -79.88589298445149
33, -71.07616774983371
34, -91.64676589098372
35, -49.53204194236482
36, -62.673396006289515
37, -58.37570793111206
38, -20.3967565118747
39, -126.27338678030321
40, -76.014029403286
41, -130.59168157225534
42, -58.39584631475226
43, -72.8218329044478
44, -101.28909187267185
45, -61.239649143632136
46, -78.28559596011598
47, -52.142875821743104
48, -55.25987043112978
49, -73.22262021925765
50, -54.01088503393709
51, -68.69050289469321
52, -50.338693831414204
53, -48.44857362905008
54, -42.09681238871265
55, -39.552068151501125
56, -60.93544966552871
57, -58.25275737748791
58, -62.30302219517228
59, -49.05938344875017
60, -42.7898119007343
61, -70.04661634922225
62, -51.69163561897161
63, -71.27389172193168
64, -75.71441287574261
65, -49.75989772861256
66, -95.70357514539401
67, -57.02122679004876
68, -75.50749829162692
69, -35.76516382729619
70, -64.97676186544174
71, -14.873963600355264
72, -37.4330756763525
73, -31.583864955711235
74, -35.57532278322848
75, -59.747150038221854
76, -44.43299601631941
77, -36.66136874540488
78, -42.44254753795107
79, -76.72456569904645
80, -76.0546893664326
81, -80.17285418858394
82, -46.5686615162934
83, -37.37664816340604
84, -33.65643634792128
85, -108.36397633840693
86, -55.92282856827292
87, -45.21660381121613
88, -71.83879654258075
89, -74.60948806983582
90, -43.123266759071655
91, -72.89371594666291
92, -66.9672315718585
93, -37.82661246296499
94, -63.42819206573076
95, -53.20156847666381
96, -55.482525857446426
97, -41.68720385435061
98, -8.455193961137475
99, -48.117683564842615
100, -41.905750190112364
101, -31.535656926107087
102, -136.8543487730168
103, -87.90286281875014
104, -48.395448783392496
105, -50.344838933191454
106, -56.33288593934263
107, -40.15195457642721
108, -80.84386519971119
109, -54.56781484127789
110, -29.652649058949983
111, -26.924208275509763
112, -25.800923317585273
113, -49.77475256671328
114, -41.424849588400484
115, -53.245361141322185
116, -37.81086733121923
117, -50.19468478143783
118, -34.61157776008968
119, -44.23718322931204
120, -53.789638515576605
121, -56.26325149142444
122, -59.64604661437422
123, -26.985732005259617
124, -60.18239436323625
125, -47.60395356112955
126, -96.95634758476726
127, -20.340167292158142
128, -30.75698843771621
129, -134.0038534543628
130, -39.30623316644958
131, -83.2984342461271
132, -103.88832739440994
133, -51.574471015726544
134, -75.95639857725793
135, -19.87533934395018
136, -49.03616173456986
137, -30.657738122725718
138, -34.30682959678151
139, -57.60306786548709
140, -36.268188003115725
141, -59.961505696656644
142, -24.928732070365925
143, -24.221254452327145
144, -52.75575126264623
145, -86.59263262162986
146, -26.665505237820554
147, -35.19472234176331
148, -51.78963560453763
149, -27.40168419225334
150, -33.43269281529161
151, -25.113502317962396
152, -48.9920302101191
153, -60.029470194151486
154, -42.71955464744738
155, -15.239886211074253
156, -73.97527590949169
157, -28.540081935843965
158, -32.94756245944076
159, -38.930115127126854
160, -46.728075866536145
161, -39.728293457961925
162, -22.009233005852096
163, -72.89659550121002
164, -30.890001665760035
165, -34.38743589517099
166, -34.98096342608692
167, -43.21393104908975
168, -43.58653666354944
169, -30.321638288065525
170, -45.74078371748578
171, -33.639133025341756
172, -18.57012071789368
173, -41.231215565600486
174, -39.43324397768899
175, -13.999393688145151
176, -17.13635160430561
177, -36.170779442742095
178, -28.04916850760631
179, -16.725520153128606
180, -15.763109548128902
181, -28.133177097989183
182, -27.438566018059085
183, -23.9137465643566
184, -18.66419445894315
185, -21.386075879470482
186, -30.661963423270898
187, -28.365588520150745
188, -47.524148648307786
189, -12.591236581609028
190, -21.69260063066471
191, -20.641650362942634
192, -53.35867863736823
193, -26.399359176709996
194, -19.347258974368497
195, -42.98199314808254
196, -16.56089372114054
197, -17.19929843930663
198, -36.17950199845796
199, -14.920009175659168
200, -38.831795648225814
201, -30.839395406548626
202, -16.070806975220172
203, -17.8487395590611
204, -17.253829243111472
205, -25.46148817172049
206, -49.00400253126847
207, -15.966398623355932
208, -13.386570043257674
209, -16.063050720423103
210, -22.695134573607277
211, -31.557627519121816
212, -31.097977551767254
213, -11.44257794002678
214, -17.354740674016384
215, -13.334860917330221
216, -22.024890247379922
217, -30.168046693885632
218, -20.31605345930702
219, -17.79396787569236
220, -20.347864763510362
221, -13.385132273333609
222, -19.090514180240962
223, -32.24444316778437
224, -24.92872790517984
225, -36.40530165055689
226, -8.986650974417
227, -13.00935964704636
228, -42.686788148942824
229, -18.861561427556442
230, -19.559072202069554
231, -31.539287301124766
232, -19.154362799348064
233, -25.439593992279562
234, -23.65175575432805
235, -11.522880595475398
236, -26.067501485217413
237, -23.55659835916024
238, -32.565934188834646
239, -19.424218713742817
240, -15.566125399685024
241, -24.966902193555658
242, -23.330316714327616
243, -15.813171890947736
244, -20.96279004064825
245, -10.777245059768267
246, -24.093718089294043
247, -13.752924377076504
248, -165.1011876374641
249, -34.95945208480592
250, -19.18740055740596
251, -36.1320964828062
252, -26.922165364508892
253, -14.50528298322044
254, -19.039956625647157
255, -17.431963560370143
256, -38.20249243424636
257, -16.979341535689308
258, -11.488913364452454
259, -16.698320846548846
260, -14.308838906100402
261, -19.019305137584055
262, -17.689697676814067
263, -17.63123086531193
264, -25.630374936522472
265, -10.777245059768267
266, -12.284509965473147
267, -13.011712114951228
268, -13.830234387951643
269, -13.00837227948963
270, -71.45926987327893
271, -79.11753963774215
272, -61.06511571079903
273, -38.818553239933486
274, -35.42880310829767
275, -29.94675879809293
276, -41.23665378988196
277, -36.8750815341287
278, -12.577998219400673
279, -33.95638402337921
280, -9.086281745575615
281, -34.91785401998055
282, -24.223115994812918
283, -22.864994144479397
