episode, reward
0, -224.39162168422052
1, -69.9250195426581
2, -353.7650803690217
3, -122.01111218403895
4, -394.15596612120055
5, -313.9187669146844
6, -143.7822856807967
7, -115.03535556271032
8, -82.6443053728021
9, -58.476397754875556
10, -145.71600058239213
11, -89.74980295484197
12, -135.76380171765217
13, -132.4413611095246
14, -88.26558459189633
15, -200.38738786716385
16, -140.1345222154456
17, -89.41068285109628
18, -69.66395390575548
19, -109.09824749730623
20, -131.71442609616912
21, -75.48432940352473
22, -59.36742240687754
23, -99.05432151464379
24, -80.33055069714058
25, -99.8196672095923
26, -74.71189915264486
27, -79.42141920653764
28, -50.04610754116884
29, -66.30303736501469
30, -121.52381960103085
31, -52.56225565531231
32, -78.23253552395805
33, -56.708671867375415
34, -81.40224977500102
35, -56.19961440101299
36, -53.84378994202471
37, -224.70855678837506
38, -101.7776426908679
39, -168.59999372119063
40, -91.2218517163577
41, -61.00203534078397
42, -122.10216795875655
43, -70.25511669119815
44, -67.5400968955283
45, -55.769349043839576
46, -55.399795896730566
47, -44.96290406137441
48, -38.33887796066884
49, -59.817420283580546
50, -73.35010706929151
51, -62.95243517661591
52, -44.09438742421579
53, -56.56502025884918
54, -64.22018731840873
55, -72.07156198689614
56, -39.594234314968745
57, -37.043716299972175
58, -64.03567407277397
59, -50.399092038269075
60, -38.18181961496231
61, -51.82248405461212
62, -39.40846955379193
63, -23.69715193839836
64, -41.72598535407404
65, -30.97015055634491
66, -57.004258495083874
67, -17.18778420004995
68, -39.277274971399535
69, -32.93327451803559
70, -46.80904905391176
71, -52.563432447845706
72, -40.0352567249603
73, -42.15830478966945
74, -56.84323946501658
75, -13.295548827904035
76, -44.25429626248122
77, -40.05381513683123
78, -40.009356632935024
79, -57.0045943276734
80, -36.750862083664124
81, -43.919314480322846
82, -37.00560767184176
83, -47.88606164591858
84, -44.56071677701929
85, -45.59191317747267
86, -75.83071308641492
87, -53.87952783599461
88, -42.758793425370264
89, -48.24586920903937
90, -44.14745233441945
91, -41.56989251063801
92, -46.256865994772916
93, -44.97195204005278
94, -54.85710597788836
95, -47.635390394530596
96, -41.90261409546184
97, -37.796239061219524
98, -68.53409918508453
99, -47.552607512333665
100, -56.573042679657036
101, -36.33202481961645
102, -51.28522500785929
103, -35.48107934168522
104, -35.48430821931342
105, -55.75076600254772
106, -37.18690283930272
107, -53.02478108231383
108, -34.249025131721915
109, -48.533145896504664
110, -48.972202795534926
111, -42.26847788678344
112, -10.575786969028865
113, -37.30199036781114
114, -31.574071432014083
115, -41.27740011474828
116, -27.789907018178653
117, -39.36543134923213
118, -32.70967404855004
119, -29.20438408188545
120, -36.6658016278548
121, -90.78145568265228
122, -44.88130416450694
123, -34.16702215204487
124, -22.24070450689916
125, -28.171603819992413
126, -31.71371201724769
127, -43.80701018216938
128, -35.744420995949284
129, -36.78248199885546
130, -11.126128372822741
131, -10.588093471066898
132, -10.588093471066898
133, -44.25505782627545
134, -26.922261120512292
135, -19.723773751172104
136, -13.478934982847635
137, -37.757055765408346
138, -33.064187117657255
139, -42.75626520707916
140, -10.588093471066898
141, -37.8735989594328
142, -12.034487802112332
143, -54.15254553803924
144, -21.690793650654804
145, -11.001008976301314
146, -10.588093471066898
147, -44.50846356899498
148, -40.997913257139935
149, -10.588093471066898
150, -10.588093471066898
151, -80.8446339002881
152, -39.08395289198452
153, -34.72699072364251
154, -10.588093471066898
