episode, reward
0, -201.58909263900625
1, -144.53348466364648
2, -140.75559405981394
3, -99.75255490333402
4, -74.23239906125417
5, -77.43716343128969
6, -80.74763742335327
7, -97.0116854781269
8, -174.91167800575377
9, -92.51462602255
10, -53.38700442748522
11, -100.84391541167354
12, -232.44946900947173
13, -200.03067373458396
14, -86.72059919980666
15, -239.7957962756456
16, -106.31604386649023
17, -66.04733093378674
18, -315.51106644416416
19, -86.69413521678439
20, -58.16380956072729
21, -134.33507526749378
22, -221.38405991235624
23, -214.4980415165981
24, -110.93484285922848
25, -254.2737306345132
26, -103.1325611905525
27, -172.9898792545918
28, -100.38854580337164
29, -139.26468004015004
30, -270.2666729243655
31, -282.04114908772885
32, -204.76269215066824
33, -280.1407233850904
34, -267.5080806546314
35, -177.8125121716457
36, -293.3424202682219
37, -67.36864630677738
38, -246.35973344118491
39, -64.01409966861551
40, -135.30811631897998
41, -92.73857841339903
42, -148.0087980577459
43, -69.42658231694558
44, -165.190252276877
45, -240.5059275639653
46, -31.406038496573125
47, -40.2271873509919
48, -232.48515594463183
49, -25.247016438895816
50, -254.25307840942858
51, -137.78291298144342
52, -104.68666629051484
53, -119.73234757313047
54, -118.74098393472005
55, -187.51373400266596
56, -61.14978087394694
57, -108.76190726182496
58, -173.41095366237974
59, -173.52875868292708
60, -264.14381250545216
61, -242.8919220325438
62, -70.91749034131053
63, -108.7412699780194
64, -215.50529896568213
65, -72.31079725609636
66, -76.73911967969232
67, -92.82283175552098
68, -288.23691939624064
69, -558.7470618416129
70, -59.90440826038491
71, -47.63943057396093
72, -52.43613265045921
73, -182.14559444423864
74, -129.41603336810078
75, -97.9445074182581
76, -84.0961221130572
77, -28.581169015685727
78, -49.964502534385474
79, -207.0225331462662
80, -139.93336538786448
81, -238.6393511148891
82, -81.48096864572142
83, -60.39604783977128
84, -81.90908460597153
85, -168.70912424802987
86, -65.45126095545098
87, -152.65564145508748
88, -236.63587687417004
89, -133.76991555514422
90, -133.90660358946917
91, -50.26388514777027
92, -15.746500327724005
93, -72.059083474607
94, -74.29503591933103
95, -36.968060636742884
96, -71.65265295853682
97, -48.94609964902746
98, -56.32939085551078
99, -141.79448190221592
100, -39.46565492360339
101, -44.58318238939452
102, -44.345689511536015
103, -244.8224875302758
104, -128.6257368997168
105, -256.2908831618682
106, -76.71584798217155
107, -191.64286638207255
108, -68.1818902405271
109, -62.06523943513396
110, -91.35551353517772
111, -50.340904327939775
112, -82.45674422105141
113, -93.71575837902274
114, -47.99996274290116
115, -61.66559336216223
116, -127.78793796638533
117, -59.29136172108221
118, -154.59637806250794
119, -123.38627995025678
120, -35.76041832855646
121, -67.38977441505904
122, -59.95489407970733
123, -156.02498384869148
124, -126.56140845412416
125, -260.7251782459959
