episode, reward
0, -136.55905749710962
1, -75.47758170418163
2, -219.29580521136916
3, -108.25178284691322
4, -99.42408625639307
5, -125.56507943394789
6, -85.90687544339127
7, -42.04985894291245
8, -110.66896417140711
9, -67.3830091472152
10, -66.23068850532951
11, -67.88186630566727
12, -64.21220332580715
13, -206.58999481334655
14, -132.1162163689736
15, -75.94038037173807
16, -149.71537114401028
17, -111.49609471175525
18, -113.45385652835121
19, -163.9518152606793
20, -233.21634771179478
21, -132.84050196290636
22, -39.12107308917447
23, -244.15231650490534
24, -169.60443982246096
25, -176.77601155859716
26, -205.3913646387761
27, -114.68753595159212
28, -218.5998452755461
29, -72.80387259646879
30, -277.0534155546593
31, -335.34237056394744
32, -179.89881212055042
33, -59.22836513519509
34, -57.34462686487838
35, -160.9227083188129
36, -104.13004850752856
37, -93.52417842012684
38, -397.0877491271444
39, -75.4290071950171
40, -146.37851487016547
41, -215.75323182094562
42, -215.94826508916663
43, -347.5712913661622
44, -267.9434539866407
45, -82.78080221211496
46, -273.4378575623727
47, -466.35747833627124
48, -58.863719341712134
49, -68.00531046115965
50, -151.72580608708307
51, -202.14970001071742
52, -193.8362891491495
53, -223.8762501507864
54, -154.8108937664254
55, -44.692101791999384
56, -181.96888510585373
57, -203.81298491171984
58, -107.88888310316547
59, -298.1882722033376
60, -63.06847364842031
61, -129.04639853133872
62, -106.22301945696415
63, -118.04809807987478
64, -108.03435797081679
65, -112.30443279688359
66, -261.7621327717065
67, -141.59207503607604
68, -315.9733146548586
69, -61.76845057675466
70, -146.6186955449733
71, -83.57834488179522
72, -102.26178112449084
73, -52.9803057378856
74, -160.14844059825936
75, -119.18171875175271
76, -42.1439230009881
77, -38.706352870335444
78, -156.01969012407065
79, -116.16455873857045
80, -64.98712111494751
81, -288.39106934612676
82, -43.55966448702055
83, -287.27156473422474
84, -86.43761116391903
85, -54.16114424319663
86, -81.67370689169283
87, -346.0269000653383
88, -101.74750534331721
89, -107.62207636685525
90, -183.74233822828697
91, -160.8924169202156
92, -46.40281414736539
93, -49.283811026382324
94, -19.320419650984107
95, -55.01549065410402
96, -223.081816280142
97, -172.28553728528965
98, -51.62394878297578
99, -45.58558503012152
100, -102.08996793453103
101, -89.15316398001114
102, -74.23593733548515
103, -45.77280161686671
104, -15.208331624649862
105, -41.996388293777315
106, -69.0880504600635
107, -116.49956398226371
108, -68.45489627477939
109, -109.0113542832438
110, -59.00614132621317
111, -60.492614637651585
112, -65.69517046640718
113, -336.79614604159764
114, -63.979018217218766
115, -112.06027482275836
116, -63.67813514920816
117, -77.46592586819574
118, -78.44552300000288
119, -91.77928301194251
120, -146.3514942805842
121, -109.06339445783013
122, -79.38404786207906
123, -60.18855462123616
124, -309.2590647820938
125, -80.9168460248825
126, -44.673104008590975
127, -95.32214493885527
128, -240.34577188816021
129, -109.72610052821975
130, -83.57919830934429
131, -65.13159516806738
132, -64.75693301076653
133, -132.61333331085316
134, -106.73036811567525
135, -131.83507766167105
136, -130.61395791527136
137, -36.31920922114562
138, -58.850179221254365
139, -12.624175808501054
140, -65.4592798573801
141, -69.9289461596252
142, -48.520057694765235
143, -116.82594716314398
144, -150.29873038287477
145, -38.20263401612897
146, -56.15671533465923
147, -42.29397584972577
148, -88.2727296869621
149, -51.184961245583736
150, -122.28065166805395
151, -362.18984915772216
152, -87.48002988581052
153, -45.566155936376575
154, -48.90425953114429
155, -67.8442263889886
156, -96.53374944692597
157, -61.09576179858187
158, -70.425461757875
159, -91.2751677544264
160, -50.73273193862493
161, -92.54454625912834
162, -132.0104080543542
163, -64.95721160720852
164, -61.43494455984608
165, -13.733149032556403
166, -41.95055042538962
167, -101.62298754340847
168, -52.602195074451025
169, -58.140951665551135
170, -57.64960271236379
171, -45.54861545909573
172, -94.66384165598915
173, -49.73094282727821
174, -83.7931753628756
175, -72.25572043890182
176, -61.15725703524126
177, -51.90551005363325
178, -78.8814927499429
179, -14.387651736107212
180, -69.92245129186648
181, -64.8230595030269
182, -137.74751877405222
183, -104.34725032520605
184, -40.655534554360266
185, -75.14319619580677
186, -61.89230204839437
187, -34.192138993770456
188, -25.676134958821535
189, -74.91014631089956
190, -48.17510849009346
191, -59.001327575000445
192, -94.19380615440346
193, -68.75062137171913
194, -25.043348019042398
195, -52.6373021601782
196, -51.75572917944167
197, -50.29482339125069
198, -46.97535640637759
199, -44.62992439810019
200, -156.78770917805548
201, -55.73810572745131
202, -44.694481420620335
203, -35.18541683897671
204, -66.6981125855587
205, -43.066515280405625
206, -28.6768610216645
207, -90.7663039986331
208, -53.93956478806224
209, -138.05169541291428
210, -147.29814231052706
211, -45.44414513832139
212, -82.54880989382073
213, -43.683138114327605
214, -26.98118534993433
215, -66.99634676421682
216, -41.98244799815973
217, -51.46689754944012
218, -66.87683720338336
219, -27.833825258424625
220, -34.9035519042223
221, -24.882659684817277
222, -42.67066500414519
223, -45.30439634876417
224, -46.56828164582322
225, -80.9288644874901
226, -73.95869464148305
227, -17.115567471040666
228, -14.110613964331865
229, -42.94565145847398
230, -61.08846903321964
231, -40.76195191362066
232, -22.020007102509815
233, -96.78555702594952
234, -53.729996267551655
235, -61.02230892403524
236, -85.06425177035592
237, -55.96663267421437
238, -16.774904474372143
239, -32.59433427054425
240, -52.921773300001504
241, -58.600451426181074
242, -32.002078266242236
243, -95.48940344052887
244, -38.858477666343276
245, -43.82636991845018
246, -81.17598647391554
247, -61.348694947122276
248, -82.6878821753546
249, -37.440995571685235
250, -74.69212777039606
251, -47.29895535910279
252, -112.94385481641199
253, -60.707535430147885
254, -65.89763803363132
255, -21.61794018818045
256, -18.78009135649473
257, -42.556899838800405
258, -14.947404067130496
259, -43.82803587451886
260, -63.59418302994432
261, -47.14265574115262
262, -39.6713675001509
263, -15.870647919925123
264, -27.76214071699809
265, -35.50792323250948
266, -99.32751947832412
267, -68.25288123111342
268, -11.749322821718106
269, -70.25752303052057
270, -14.17065261901963
271, -63.53541690211327
272, -56.86459119053454
273, -12.701382064249664
274, -12.084207481845958
275, -22.927246073616374
276, -143.57716655355637
277, -64.86044109561232
278, -12.227671227381432
279, -40.200771898935955
280, -19.816007463223595
281, -76.34787248397842
282, -16.710708738165767
283, -39.88751747528225
284, -47.70654289451856
285, -35.252025219354394
286, -14.457248731162304
287, -19.2945516173827
288, -50.23390137165167
289, -51.11522966932409
290, -72.398559421253
291, -84.99154475954907
292, -48.68880297942061
293, -89.36250463503885
294, -320.96900355422906
295, -45.41375207627596
296, -93.18511233208872
297, -33.560652048654376
298, -62.38749916247694
299, -72.65256271035737
300, -86.57180279175643
301, -63.14609709111423
302, -45.611308818668476
303, -84.93312206239834
304, -53.60181883250325
305, -96.68053606584114
306, -43.341051029726614
307, -37.664117667398536
308, -66.48904887974098
309, -54.27024969738675
310, -34.724482797174986
311, -57.87153603625978
312, -35.98057880119452
313, -32.54178924373559
314, -61.115431646864245
315, -38.819439094333546
316, -63.56951330825263
317, -38.717965585037994
318, -45.80336943225003
319, -169.66444842382282
320, -15.462514564496221
321, -40.67337261738682
322, -39.444512882749095
323, -26.626285604977248
324, -91.2055864437426
325, -13.530893639294455
326, -11.171818177750723
327, -13.810634758323928
328, -55.092471835325064
329, -31.30451336402176
330, -53.29210937038178
331, -54.410948697536696
332, -39.04507451849102
333, -16.31814442111606
334, -36.599330894595596
335, -46.43272347816037
336, -38.21829636628234
337, -173.3654723058781
338, -48.104770257213616
339, -37.429224636589716
340, -28.134027731714355
341, -49.69339297911814
342, -100.63433784168784
343, -51.16058853531176
344, -54.16079681736123
345, -47.67042046806783
346, -33.44725128480861
347, -9.320869751052353
348, -35.344032423350235
349, -26.397670755065537
350, -40.719610237576234
351, -12.01042171044086
352, -12.499531265067489
353, -40.27781307508035
354, -18.757365613753972
355, -52.621400542432696
356, -43.32498670438883
357, -60.13564446794406
358, -19.21899104164414
359, -62.10200342730417
360, -13.288070072943892
361, -53.6721541263249
362, -17.42035531247146
363, -45.02827203927365
364, -83.64882974190648
365, -44.534408486673236
366, -55.299994088354694
367, -50.664547042828204
368, -148.46514099380386
369, -82.94723489573946
370, -19.86066317298725
371, -33.3691113981936
372, -47.40478611382865
373, -34.09080259530303
374, -15.092962360821694
375, -15.091381692380368
376, -31.99280197742356
377, -62.36414691819239
378, -40.735160015461574
379, -77.88851046792513
380, -33.61427326063313
381, -17.841152621236745
