episode, reward
0, -338.7153910047726
1, -291.7747174772848
2, -287.9615711009568
3, -261.62126834697483
4, -365.2050433481727
5, -261.005159046695
6, -207.73587614457568
7, -239.05946999623137
8, -262.0730603810076
9, -194.82111320533295
10, -232.44207434824295
11, -115.84414396241655
12, -267.6511878738266
13, -233.00406540748523
14, -210.62979588499192
15, -115.49942827126284
16, -101.40516356717431
17, -73.30312867481737
18, -126.70594902084123
19, -89.2114148158791
20, -92.0357212615725
21, -128.56026631245933
22, -108.00994898414561
23, -43.99598624876431
24, -77.27945124522473
25, -73.05866035156534
26, -44.85481850231477
27, -91.27989428967524
28, -76.88225881294859
29, -51.822222531484286
30, -30.528401444546006
31, -59.70091781777624
32, -54.876134737089004
33, -44.7553123511566
34, -36.67279900061283
35, -49.70167881545618
36, -44.159210778571655
37, -78.31424651215121
38, -42.60599667056715
39, -52.917310408167495
40, -69.3527588526038
41, -38.10428646583507
42, -36.25885525742859
43, -44.712043038983836
44, -37.90276168324404
45, -47.70002656014218
46, -139.43199130770583
47, -79.20298195133122
48, -36.23498498183369
49, -55.446744049924966
50, -62.65102286812092
51, -40.01841881715828
52, -37.83449967846881
53, -50.2910888390229
54, -39.421325385965496
55, -33.77212279582527
56, -87.82733933457189
57, -61.66613769852267
58, -85.70123253717657
59, -67.54440850301808
60, -88.84828621985577
61, -28.966847143398716
62, -100.14810417402796
63, -64.14669902107538
64, -36.83955062593798
65, -40.103680285445776
66, -51.577864920468684
67, -65.93752938225352
68, -130.03066957688955
69, -57.666391814515244
70, -14.547438786281973
71, -42.350791452945735
72, -59.6346716953298
73, -136.66549650867944
74, -53.05638010431833
75, -70.94216793222043
76, -76.45184377266322
77, -35.43322482952958
78, -97.96893189068436
79, -45.63946670421927
80, -29.81481850125361
81, -14.280293029058067
82, -56.54388432620586
83, -39.31829913782255
84, -30.34169330485193
85, -30.008752652409257
86, -23.62335735005893
87, -47.41205775361272
88, -74.48951339215321
89, -58.307993509956226
90, -38.993396669560326
91, -42.57909368345097
92, -56.709474231864775
93, -38.64535635323058
94, -64.87187143642562
95, -37.66680169978022
96, -39.89037790739063
97, -36.86322034596824
98, -36.788341643642745
99, -38.81024041442934
100, -47.288725950217554
101, -32.120014516096106
102, -42.93845437089189
103, -36.02628851347816
104, -55.57504619725265
105, -28.600441603222432
106, -21.983398173300877
107, -44.27516012721003
108, -34.67313763999831
109, -35.664760769858944
110, -13.609264501333032
111, -58.73383577176465
112, -68.9449947248719
113, -30.01865227926908
114, -47.72040453255753
115, -28.24549820927691
116, -26.604177107428058
117, -47.851745488504065
118, -45.182720827366346
119, -61.359102973946335
120, -31.67819048646455
121, -58.10554437776684
122, -32.57326149606904
123, -46.16589404086929
124, -61.21916847372784
125, -48.549950765508385
126, -42.45349032244836
127, -35.14037634143431
128, -14.63436074057462
129, -34.42402308527316
130, -48.40180564304795
131, -42.83710786720622
132, -46.05996320974418
133, -36.544313546676236
134, -35.025638824678566
135, -21.420156743078305
136, -44.07341690815184
137, -16.538957849922024
138, -32.78364692410876
139, -31.69113785981539
140, -33.118964266527534
141, -13.609264501333032
142, -31.79179380784373
143, -40.13098663434001
144, -49.11225396747385
145, -38.37282327069007
146, -45.62409735796225
147, -83.39706927013479
148, -44.179136348231225
149, -40.187639553432
150, -36.178956658369124
151, -31.108283379638863
152, -36.32942261312621
153, -43.960614071570774
154, -39.75576820700173
155, -46.63136998169834
156, -52.98859229047294
157, -40.573484027711494
158, -18.018665715529842
159, -44.65614337821901
160, -54.456295777135075
161, -48.26383381165786
162, -47.03333822499407
163, -41.52191814367454
164, -40.10344375803768
165, -47.039674562354236
166, -16.72927897353138
167, -41.067245171416275
168, -21.024287647472033
169, -51.296917519565696
170, -37.28025667839054
171, -36.51330016170503
172, -44.29786259944256
173, -33.88172752306841
174, -13.603281489773057
175, -39.1604338808766
176, -32.07090057361942
177, -40.688830084686224
178, -20.065374890191126
179, -43.785111093247565
180, -44.363119108424144
181, -35.34119532247038
182, -14.012518542344006
183, -43.154718097660265
184, -21.021761728861215
185, -43.13702968714902
186, -35.47614243950533
187, -34.10488870748078
188, -29.15647056403047
189, -34.8012412446989
190, -41.0181629537301
191, -35.7890073292251
192, -29.00345248218634
193, -19.355625183777967
194, -20.46437314992055
195, -61.45797681006111
196, -40.222953870222184
197, -23.759512471459782
198, -29.998105934558644
199, -15.52375507389911
200, -16.519432465953294
201, -31.32519099849097
202, -39.826480770257106
203, -12.865766306803918
204, -22.99682022050296
205, -12.174784163386859
206, -25.206067826289576
207, -30.777786033225055
208, -37.371885644563136
209, -12.074159379444206
210, -12.865766306803918
211, -15.1298565059865
212, -13.320447478192003
213, -31.950227287359326
214, -21.277365481883695
215, -28.34034014434997
216, -16.70360300197328
217, -33.489411184398215
218, -23.771219335826515
219, -36.044358768300064
220, -26.791981777855405
221, -38.76625162177304
222, -15.56419499284559
223, -15.666000330741499
224, -29.23392872276736
225, -13.113993657891514
226, -13.517771854722826
227, -16.09760142402249
228, -43.39082961751931
229, -33.61867308616405
230, -32.52800384747564
231, -38.7059023699064
232, -12.314041356516045
233, -25.442744584826375
234, -13.637772625433987
235, -28.385602234604463
236, -31.797125444818327
237, -19.10790824586052
238, -16.49932321271047
239, -24.229581201377567
240, -22.026973641766098
241, -18.465497869560085
242, -39.391089489576366
243, -12.638361475128937
244, -35.710510710573345
245, -43.27190491664028
246, -36.352583022929544
247, -21.90716477190373
248, -19.732711051824168
249, -10.898241757635526
250, -24.068100127440964
251, -27.871664932641018
252, -17.265758492467235
253, -51.67539166829475
254, -20.51947260211683
255, -35.86157964240222
256, -37.4388221662938
257, -34.43227133195814
258, -39.39794154700356
259, -12.996391587738595
260, -104.36550722224888
261, -34.229687296704995
262, -19.393836307343292
263, -12.323576685371359
264, -17.864342089351286
265, -17.825664095210865
266, -47.31118637919719
267, -17.139846603087914
268, -18.986543410738854
269, -12.765106776228146
270, -18.168800873770905
271, -16.260683772258727
272, -15.022334312076353
273, -16.070740952778685
274, -16.491816684613163
275, -28.95675431051643
276, -39.85135041836791
277, -22.285983858217506
278, -15.873370018409826
279, -13.414535867656843
280, -16.68402907960254
281, -24.711451745126386
282, -40.33210633556118
283, -21.056057264087272
284, -33.6918266659906
285, -23.15926177934614
286, -37.72980578264738
287, -21.053679479860605
288, -29.578234923906287
289, -32.9333763290226
290, -35.214586663579524
291, -17.447210838938748
292, -15.762079961267228
293, -27.591409823683623
294, -30.97919703265952
295, -51.8024953410312
296, -28.488270385116
297, -16.0986792335355
298, -14.93714985780185
299, -12.123491105083591
300, -25.56937628943738
301, -14.415062909575186
302, -19.294304816451422
303, -19.637241881894482
304, -12.5488140027321
305, -15.319535274639986
306, -29.29170216421695
307, -13.770750375142386
308, -25.017370343697394
309, -19.49287105483274
310, -42.02300120849101
