episode, reward
0, -84.15598350115937
1, -460.7064516737946
2, -119.80716264606542
3, -330.72746331601047
4, -251.2369703293723
5, -275.7011382240049
6, -163.86936957878197
7, -157.84958016366363
8, -137.32666565776682
9, -124.98931085601419
