episode, reward
0, -251.61002806907146
1, -213.58044186578852
2, -146.90299494082336
3, -97.94279734529148
4, -78.16702449413938
5, -401.797099734318
6, -130.77798568125147
7, -152.68636132442907
8, -451.2677435030076
9, -142.0025350768431
10, -260.38957292039873
11, -103.01530045127484
12, -52.69453315833847
13, -73.7317598250251
14, -138.14171358366593
15, -88.52152206408283
16, -56.313540438969646
17, -133.39836860626002
18, -108.33034016055264
19, -164.85640452027735
20, -77.63047404169507
21, -113.6833299557178
22, -76.51811736166445
23, -62.48674016595524
24, -79.32507153741805
25, -61.34849787756059
26, -82.43393679280811
27, -94.4578291108805
28, -48.884336964732725
29, -94.64958906249649
30, -132.39543585458958
31, -42.10173278644372
32, -78.41947785137272
33, -76.09746568601507
34, -50.29821470080624
35, -65.71337147319164
36, -63.348617521593816
37, -73.82802721194092
38, -82.05064048008835
39, -58.104343430311474
40, -41.328115879475455
41, -42.437535668744744
42, -45.07269847356179
43, -104.75473175562618
44, -56.59940955140293
45, -45.58674072047215
46, -63.918850793263005
47, -43.16470705623806
48, -51.77749900213684
49, -45.80498097884899
50, -58.52026693122686
51, -56.68258450453472
52, -50.84721026685754
53, -57.02977128281878
54, -44.96795087667192
55, -65.16594355893214
56, -60.52968062111296
57, -33.21772096366806
58, -85.21302433476724
59, -48.235788669052816
60, -32.8713079612518
61, -58.659975237092596
62, -59.07366776372479
63, -43.68430245941279
64, -62.7199497657314
65, -85.11906976920945
66, -45.345315070440535
67, -51.83627791187093
68, -85.62837494671916
69, -49.274615412030855
70, -36.700482001005675
71, -52.37436002263721
72, -58.490555652595205
73, -52.684403323745386
74, -51.996365426687206
75, -44.804338781107624
76, -45.269234814668664
77, -73.97994334191598
78, -59.02563091719614
79, -54.77456597687814
80, -64.23043192277991
81, -54.586285796687235
82, -40.45236478376013
83, -48.53424549323268
84, -34.400124685999955
85, -61.474467405572724
86, -17.46955355400209
87, -49.04611851344881
88, -36.670698954200915
89, -60.824658626048816
90, -59.81010606260371
91, -40.07510360082619
92, -65.67162451315652
93, -57.90843352170038
94, -37.01798122675898
95, -139.06889557612038
96, -37.37098217784652
97, -44.839223161101934
98, -75.94958081641272
99, -48.06780632491707
100, -89.87742222615077
101, -36.220382562740994
102, -60.45658736126103
103, -78.59679976412916
104, -36.804631586620125
105, -30.828963844501658
106, -68.05690454883225
107, -61.68549226486061
108, -32.13112029675035
109, -31.315409870213482
110, -9.91225629039577
111, -38.390925235633276
112, -43.094323855103156
113, -33.37263252569342
114, -58.152349423225445
115, -39.97817969795577
116, -16.46889768471059
117, -36.15316581791291
118, -47.209069172026844
119, -42.94546182330089
120, -46.65026837973843
121, -62.4755850688116
122, -75.12605308882884
123, -56.14682448687667
124, -35.87076380516212
125, -40.31231472604277
126, -52.136488651649564
127, -56.05037851853207
128, -63.062285300361744
129, -42.01038668411875
130, -73.49720118929946
131, -15.08766384624031
132, -34.71359479669595
133, -35.99156667837249
134, -12.964251169137313
135, -42.42207236432604
136, -44.384926070285246
137, -38.23525668581421
138, -35.366091449812174
139, -40.06527637884958
140, -34.803330149838104
141, -34.90053448156437
142, -64.80824783616441
143, -40.59152085691617
144, -39.77907707781127
145, -47.16776604184806
146, -49.11425604767726
147, -59.453247462579505
148, -51.377284922036
149, -50.541998800026875
150, -45.11026908663592
151, -20.852365842423445
152, -67.29752441368862
153, -52.06132948940907
154, -59.56285826297968
155, -8.240458029407861
156, -48.841866086074475
157, -8.240458029407861
158, -53.16598420514043
159, -8.240458029407861
160, -34.673988497671445
161, -43.758496776744394
162, -26.185625662645194
163, -25.49540851050561
164, -40.19918131557346
165, -50.119709367776274
166, -33.81345828175815
167, -32.597793559074205
168, -58.21905657892209
169, -44.72764067009294
170, -8.240458029407861
171, -56.669707833510515
172, -47.38142457808504
173, -28.01148027753323
174, -8.240458029407861
175, -75.40012205155536
176, -8.240458029407861
177, -39.9939183279983
178, -8.240458029407861
179, -43.98956440972085
180, -48.55624614477356
181, -10.347256873599644
182, -8.538391716622096
183, -22.989627481958802
184, -34.509733213924854
185, -28.69556638906424
186, -30.22543156428456
187, -43.808424944443836
188, -54.506433538712486
189, -63.984962074708804
190, -37.06136443851929
191, -32.70108345132398
192, -49.076202294473205
193, -33.72844428587858
194, -8.240458029407861
195, -8.240458029407861
196, -54.39960220636431
197, -57.72324390945906
198, -52.514265062982496
199, -8.240458029407861
200, -38.16031441612702
201, -49.09197262923428
202, -29.208951585677944
203, -69.17625122796422
204, -8.240458029407861
205, -61.52590301996382
206, -24.712480518015568
207, -31.197236243521836
208, -56.290071905747325
209, -38.542052028619786
210, -29.441795851608845
211, -47.50501751991887
212, -34.120329430654394
213, -23.360844091472956
214, -61.27680134675279
215, -69.04187125440724
216, -34.47203856164517
217, -45.71526724030528
218, -37.092620035041264
219, -10.425503035981246
220, -38.94076964032465
221, -8.240458029407861
222, -56.51682094451997
223, -45.67959702802716
224, -25.2303818070448
